"DATE","PBI","PELEC","CINTC","VOLINPUT","INDPRO","INGRESO","CREDMN","IGBVL"
"2009-12-01","4.1793","6.8220174856742","10.829262266746","16.954785622208","-2.5431","6.6920178841619","17.936747945073","100.99110896098"
"2010-01-01","3.0997","5.9432263796555","10.868972943477","12.830458425457","0.6914","6.6124591607052","16.795687090697","109.11925322103"
"2010-02-01","5.0954","6.5108885343218","15.925588557973","36.331330472695","1.5579","3.4627775118968","17.04720044803","109.87571420863"
"2010-03-01","8.1367","8.4933099444058","25.238634690278","41.156573944359","3.6251","4.2035679275323","16.555063369409","63.775419073033"
"2010-04-01","7.9722","8.3875261016015","19.730323148376","38.892073226119","4.6283","3.6017331928392","17.874947823421","58.752964919999"
"2010-05-01","7.5351","7.9825528059256","19.195545890535","25.621582436989","6.7612","1.2851631785578","18.750356367053","8.1766571313153"
"2010-06-01","12.8278","12.46435553193","22.23597592999","55.564172890072","7.2229","1.3352272727273","20.648015134291","7.0852316668836"
"2010-07-01","9.9118","12.862701859348","12.657226386383","39.450658711084","6.6496","0.32069420863987","21.754774416682","1.301161934201"
"2010-08-01","8.7229","9.1751793638493","13.950338636198","43.012593406844","6.0024","1.0522395008846","21.660756412366","8.5841446094624"
"2010-09-01","10.0653","7.7564899221404","22.026288236402","38.007555256053","5.518","-5.4529067147364","20.67775498242","17.981537486298"
"2010-10-01","9.4262","9.5839300257247","10.170035085559","13.350960422543","5.052","-2.2630962041295","19.594796577437","35.229717579153"
"2010-11-01","8.8348","9.0001515296822","22.895687926668","11.993099540912","4.7474","2.1303714493809","19.715426908576","47.600679453606"
"2010-12-01","7.8121","7.5695714542236","15.556042366697","22.263546084678","5.3673","2.5797629899726","21.177393189358","64.990753289288"
"2011-01-01","9.5653","9.0672842880196","7.2165590428348","24.745387611201","4.2024","3.1616659202866","21.482626021089","58.494581212562"
"2011-02-01","8.0578","9.3541728684092","6.684350711058","18.797273295752","3.4969","3.7204262235868","21.533788017178","63.136965874227"
"2011-03-01","7.6853","8.2447669224729","1.3898010120303","15.597494805433","3.7948","5.9084328628302","21.543744890787","45.135104765682"
"2011-04-01","7.4256","8.1126727239474","-0.6018474981552","13.123513761229","3.1322","6.2431142122659","21.035135670027","23.948350803484"
"2011-05-01","5.5419","9.3745560537443","3.7600922869385","31.800918366085","2.0243","9.0071455434374","21.561395527027","48.861796979564"
"2011-06-01","2.9810","8.6205614978063","-1.0246017451963","4.4364611587517","2.0774","10.774693953836","20.724512304108","34.99296747017"
"2011-07-01","6.0651","8.2922983510437","0.33402323771578","-3.3276098892842","2.1914","12.579917262129","19.60300026384","53.852997258217"
"2011-08-01","6.4808","9.5904688068587","7.1249270118233","3.7001660483185","2.4487","12.855694802801","19.435412140138","36.584565900696"
"2011-09-01","4.9048","8.8066865587201","-1.123943501377","6.1564510659407","2.1603","17.43565300286","20.17502176337","2.5842653867163"
"2011-10-01","4.4565","8.2650403191887","8.4374234065782","0.9486634404313","2.9787","16.466789667897","21.08000591409","2.1263279144141"
"2011-11-01","4.7423","7.7021024962109","-0.58327800150426","4.8794364274598","2.9772","13.692280263862","20.599572546722","-4.5202714042533"
"2011-12-01","8.6669","8.1201413169579","8.6253607258542","6.7483826656565","2.5555","13.285346129921","20.371877077077","-16.688478119597"
"2012-01-01","5.4516","5.5685744283766","12.88967228581","11.023323436588","3.3004","11.54714360132","19.790438974504","-4.1041777990607"
"2012-02-01","7.0546","7.7882352252694","11.462274066157","8.491909508765","3.9893","12.180045272506","19.164875214047","-0.4999789869614"
"2012-03-01","5.8569","6.3455850136173","15.568462265433","0.43810554985392","2.547","13.131140538232","18.818551821396","7.5351508756238"
"2012-04-01","3.1972","5.5866651675404","16.191721579738","-0.47782342429941","3.6128","13.757345316281","17.692839569611","15.490303123514"
"2012-05-01","6.9171","5.7812335674205","15.691842480377","9.0795679399149","3.6179","11.963084353976","16.637678350306","-2.63613166423"
"2012-06-01","7.5363","5.0633589208645","20.093408652333","7.6775728637878","3.3733","9.7182385692593","16.98543554968","7.0363656973597"
"2012-07-01","7.2526","6.696250248579","23.15169546963","29.705097392547","3.0905","8.4349423751461","17.334738165985","-10.634200090151"
"2012-08-01","7.0620","6.2299954773122","17.303951564004","15.64299040221","2.1237","8.2297033583461","18.287476759843","-1.8623373021644"
"2012-09-01","6.7455","5.2526193785948","18.865861971853","5.197066315162","2.144","6.0962740482182","18.436568983214","18.253433065453"
"2012-10-01","7.4163","3.3189873041796","17.022866760741","24.937090542199","1.8442","3.9049504950495","17.10685125299","5.9083130960696"
"2012-11-01","6.0618","6.8300917090991","16.873597657064","14.684790391403","2.253","3.9438607495688","16.376609776583","0.66694054084457"
"2012-12-01","3.4250","5.8790906091416","4.2345580830824","-2.158167989023","2.0075","4.0398493881393","16.002704408813","5.9343597085507"
"2013-01-01","6.4552","7.3620733290869","18.646671662549","5.8361876112188","1.3892","5.1369863013699","15.479018555603","-2.3363329896433"
"2013-02-01","5.0860","4.830699883975","14.137343192131","2.3543896466081","1.5948","4.6565774155995","15.367778156838","-9.3145025573338"
"2013-03-01","3.5063","4.831792382034","3.0422670351356","-5.0988913860705","2.4883","3.73810602628","16.091907894512","-15.894743439994"
"2013-04-01","8.8205","7.4450633955684","24.393618142219","9.7910703840147","1.6788","4.3451838347007","17.086956717049","-23.481023179805"
"2013-05-01","4.2628","7.0604514920596","12.452914055364","7.2013674722235","1.6057","5.8855249980741","17.29963350001","-23.564214127737"
