date,gdp,p_elec,c_cement,m_ind_inp,cred_mn,delta_empleo,delta_bvl,delta_indpro
2007-03-31,6.020848940482,10.4450276138739,12.2462827730434,12.9947724121622,30.236390417971,7.79397297426172,189.7191115615235,2.448864778794846
2007-04-30,5.29366168999817,11.2394156735582,14.460923972153,14.9011541638159,33.7975270619386,3.3941646236347323,189.44437288951855,2.835897202269755
2007-05-31,7.14467706791587,11.1677925985752,19.6418822402239,15.5609274212886,35.5984468641118,2.5597295219787153,179.12397544535455,2.8947730705224606
2007-06-30,6.50203034145143,11.3464783612075,21.1054567730629,16.8923388877894,37.3029080493747,0.22751718335538573,174.23306113440745,2.5903342754137304
2007-07-31,10.3091374365128,11.9963672154359,25.0994100304438,28.0325701848571,38.914637797289,2.806299320517436,160.96477591715336,2.5516051282517216
2007-08-31,9.3647839348103,9.45115763486545,14.1904469886452,30.5163306625699,39.0213817987208,2.906415406104035,108.21378452748962,2.3294184597967282
2007-09-30,12.9223585501849,8.12565647097642,12.0455938673907,31.5256857109814,41.0708322720886,1.852859231933679,110.0358602317152,2.794334558467937
2007-10-31,11.8993941829425,9.52976002605683,21.5675867396749,11.428226667042,38.6337311215634,3.2291579006012316,102.87240030894269,2.5995598650145224
2007-11-30,9.82437916732973,9.1720038702154,14.6563536495821,5.46488832512373,38.8551023731268,3.994072693941164,58.99075194144785,3.250438457517557
2007-12-31,12.5093793181061,9.67995459858649,19.7729933148655,18.6502892955157,38.5549787279385,2.1592271087489623,36.01768057000045,2.193250139594083
2008-01-31,9.51604461245895,9.02290778216005,21.0793777770041,31.8607559408373,40.9769301434647,6.149529078646343,10.094045818547738,2.452804078513804
2008-02-29,13.5432378002288,14.3033792447786,22.6269279104577,14.2180303782178,40.8559533766643,9.597599998183703,17.267803420822993,1.0680104357947418
2008-03-31,7.61629374023347,8.07445591332711,12.9309258091075,13.1877209888051,40.1175222949523,11.384357521900013,1.3679966326236803,0.5083971266492737
2008-04-30,14.0844029880919,10.9209028585138,32.0308858275875,42.5290377871164,40.7592311993215,15.413340674194863,-15.69467728314401,-0.8406372658565808
2008-05-31,7.0060937480407,7.63621636873807,15.0600666534504,19.1278803951378,41.9390777111675,14.178915297008388,-14.897091333614842,-1.4837463759775127
2008-06-30,10.7900022961739,9.77553367191876,19.4105967338675,41.0367728069609,42.9002006234146,15.461890158658242,-27.148158580696514,-1.7310209778104713
2008-07-31,9.5138367479848,7.13632172454836,18.1948392197741,22.1512720204288,42.9180623804557,14.947243228381613,-41.21893384495884,-2.0365744510533967
2008-08-31,8.75006682196071,9.27765004487611,12.9326116962107,13.3318270791504,43.3644938370137,15.054816945969506,-36.25993343650131,-3.771452938881903
2008-09-30,10.4751356050106,10.8234655278354,22.9648721747337,25.243294157905,41.418306913035,12.998022734915416,-48.45716349026551,-8.203050342112306
2008-10-31,8.24416629137174,8.21962066568457,9.95210761742353,14.8823718627511,46.9432716165166,11.890916628411286,-67.48270555261342,-7.02297970389928
2008-11-30,6.30875092447609,4.60329051467751,7.5117426557099,5.60617274978467,47.6292516321473,11.551262654416083,-59.43518750304695,-8.769675083196093
2008-12-31,5.02446057766676,2.87972409460794,9.71094455992196,-9.45028489821097,46.9402356171994,12.300017491920311,-59.778861829442754,-11.327724094249291
2009-01-31,4.51249112490641,3.32974732346345,3.09002540013052,-23.1247882177399,45.9626106601883,11.62582363699942,-53.99467554253903,-13.409501549399716
2009-02-28,0.354672729697729,-1.67475406042635,4.38862084335129,-25.5341166124448,44.329258603321,12.145038416171094,-62.44868277823868,-13.59110441173147
2009-03-31,2.94433749918005,1.64098969534575,5.73139533784102,-15.456847839711,43.4589120270537,6.90486649121691,-46.87179905989773,-14.643496064048234
2009-04-30,-1.26529496748405,0.279162338846794,-2.66165032689217,-27.2511746759949,39.1113598611776,4.453493035028844,-42.74684823929399,-14.757187477041168
2009-05-31,1.91612091673764,1.88704128253783,-0.531013485051568,-17.9561612326127,35.7710899554221,4.7001242719424186,-21.823395184927264,-15.119647612989429
2009-06-30,-2.85850364942411,-2.84692445493284,-1.91900782736431,-37.2788402757639,31.6162519072561,5.536515376455764,-19.849490332926834,-15.199456332990046
2009-07-31,-1.39073716717304,-2.67326788147489,5.80184100011733,-22.7372142642068,29.5345861869817,4.914980789201895,2.372388843081774,-13.855266080569429
2009-08-31,0.885386615421027,-0.435019360871916,4.92244918053559,-19.5653431108603,27.7044393198124,5.89264167568242,5.027010510693564,-11.541536523080719
2009-09-30,0.238372752604143,0.249597934830529,2.45179945048402,-25.9830193340826,26.5339135259289,11.075058334246313,34.63401971121278,-6.723362001313282
2009-10-31,1.26402780914988,-0.470286547832751,9.6222974926602,-4.76871756917624,22.3307443622138,11.668683680700887,101.46646936091082,-7.438533797821001
2009-11-30,2.66528973343221,3.87046751173615,12.4654853998716,15.3572637671727,19.8751889227959,8.636920217826006,90.79062858686112,-5.81827726028571
2009-12-31,4.17926067197792,6.82201748567423,10.8292622667462,16.9547856222077,17.936747945073,7.103652155081108,100.99110896098131,-2.7409023317235826
2010-01-31,3.09972391353283,5.94322637965555,10.8689729434766,12.8304584254574,16.7956870906969,7.015776182944755,109.11925322103455,0.8198416834052535
2010-02-28,5.09543337660039,6.51088853432183,15.9255885579728,36.3313304726947,17.0472004480303,4.220736742913056,109.87571420862983,1.788687227074215
2010-03-31,8.13674544684667,8.49330994440583,25.2386346902783,41.1565739443589,16.5550633694087,4.575272459037172,63.77541907303266,4.153191843355852
2010-04-30,7.97224782716989,8.38752610160153,19.730323148376,38.8920732261189,17.8749478234213,3.9721051610541735,58.752964919998504,5.3741098861166625
2010-05-31,7.53505891680258,7.9825528059256,19.1955458905346,25.6215824369888,18.7503563670532,1.2825523570621833,8.176657131315302,7.8989071648993825
2010-06-30,12.8277886968918,12.4643555319299,22.2359759299898,55.5641728900717,20.648015134291,1.3340764064935673,7.085231666883618,8.498991475043006
2010-07-31,9.91182337558439,12.8627018593478,12.6572263863834,39.4506587110838,21.7547744166821,0.3227265893368747,1.301161934201045,7.659163379384459
2010-08-31,8.72290742396008,9.17517936384931,13.9503386361984,43.0125934068442,21.660756412366,1.048767990085686,8.584144609462442,6.9046198170910955
2010-09-30,10.0652764076685,7.75648992214036,22.0262882364016,38.0075552560533,20.6777549824203,-5.839733712757478,17.981537486298382,6.301746192544755
2010-10-31,9.42619659579106,9.58393002572471,10.1700350855592,13.3509604225426,19.5947965774373,-2.6566827965306183,35.22971757915339,5.78534485909572
2010-11-30,8.83483792308899,9.00015152968224,22.8956879266676,11.9930995409121,19.7154269085762,1.7278292443450471,47.60067945360606,5.417542518631757
2010-12-31,7.81208997355085,7.56957145422355,15.5560423666966,22.2635460846778,21.1773931893582,2.1844516166493966,64.99075328928792,6.054846438585626
2011-01-31,9.5652497086741,9.06728428801959,7.21655904283477,24.7453876112013,21.4826260210891,2.7765530131516947,58.49458121256188,4.692825494205866
2011-02-28,8.05782384287962,9.35417286840923,6.68435071105796,18.7972732957523,21.5337880171784,3.35007061259871,63.13696587422655,3.905980299165779
2011-03-31,7.68530922921612,8.24476692247289,1.38980101203032,15.5974948054326,21.5437448907874,5.909630336308025,45.13510476568181,4.252154032008448
2011-04-30,7.42562507006184,8.11267272394741,-0.601847498155195,13.1235137612287,21.0351356700272,6.240238656025898,23.948350803483855,3.513164002917968
2011-05-31,5.54189060140848,9.37455605374435,3.76009228693851,31.8009183660849,21.5613955270275,9.014317627442804,48.8617969795635,2.2621632024214744
2011-06-30,2.98101892246194,8.62056149780632,-1.02460174519632,4.4364611587517,20.7245123041083,11.467457973797067,34.992967470169845,2.2942780655007544
2011-07-31,6.06506418190559,8.29229835104366,0.33402323771578,-3.32760988928419,19.6030002638405,13.265775297362792,53.8529972582166,2.4285359750394697
2011-08-31,6.48080840765518,9.59046880685873,7.12492701182333,3.70016604831853,19.4354121401381,13.530108837643628,36.58456590069641,2.7115478054311026
2011-09-30,4.90474969330483,8.80668655872012,-1.12394350137696,6.15645106594067,20.1750217633696,17.963074024029147,2.5842653867163223,2.3758759858205636
2011-10-31,4.45652491476646,8.26504031918875,8.43742340657824,0.9486634404313,21.0800059140899,17.770685396983964,2.126327914414139,3.3637535658832762
2011-11-30,4.7422710830508,7.70210249621088,-0.583278001504256,4.87943642745981,20.5995725467217,15.155375555950545,-4.520271404253284,3.310738779333011
2011-12-31,8.66694517378306,8.12014131695785,8.62536072585423,6.74838266565651,20.3718770770765,14.245280981326648,-16.688478119597494,2.821934702016904
2012-01-31,5.45160918750416,5.56857442837664,12.8826060998293,11.0233234365884,19.790438974504,12.911820999606682,-4.104177799060704,3.6686931686144453
2012-02-29,7.05458213773633,7.78823522526939,11.4601642185911,8.49190950876501,19.1648752140472,12.970622899913042,-0.4999789869614024,4.406425024004057
2012-03-31,5.85695279967355,6.34558501361731,15.560817850601,0.438105549853918,18.8185518213956,14.159859664819653,7.535150875623753,2.78714167145504
2012-04-30,3.1971543641672,5.58666516754045,16.1901299200322,-0.477823424299414,17.6928395696108,13.609295976861624,15.490303123513582,3.895357838819047
2012-05-31,6.91715161112923,5.78123356742048,15.7401737176869,9.0795679399149,16.6376783503059,12.205029923603593,-2.636131664229957,3.9629887895866966
2012-06-30,7.53634298064302,5.06335892086446,20.148460450955,7.67757286378781,16.9854355496797,9.035699078876336,7.036365697359681,3.6713959705565236
2012-07-31,7.25263229206627,6.69625024857899,23.1540084671869,29.7050973925467,17.334738165985,9.04706351015745,-10.634200090151202,3.3950310322426347
2012-08-31,7.06201511835349,6.22999547731221,17.3022525726852,15.6429904022096,18.2874767598427,9.29949957186118,-1.8623373021644074,2.2987333681642186
2012-09-30,6.74545929618876,5.25261937859475,18.9043244421612,5.19706631516204,18.4365689832138,7.747142228482273,18.253433065453308,2.279611920078417
2012-10-31,7.41629724369045,3.31898730417956,17.0230022341323,24.937090542199,17.1068512529895,4.199237293509062,5.908313096069562,1.9136291890344825
2012-11-30,6.06172701756083,6.83009170909909,16.8746973041016,14.6847903914026,16.3766097765831,4.048852376120959,0.6669405408445739,2.3117535549973534
2012-12-31,3.42494966527784,5.87909060914165,4.2005148325682,-2.158167989023,16.0027044088131,4.526538635417099,5.934359708550652,2.0697460990888317
2013-01-31,6.4551260650703,7.36207332908693,18.6481828206527,5.83618761121879,15.4790185556035,4.664093243326306,-2.336332989643275,1.4399034761598317
2013-02-28,5.08598303215693,4.83069988397503,14.1455065452879,2.35438964660813,15.3677781568376,4.156598103808862,-9.314502557333771,1.6273391326556252
2013-03-31,3.50629346857448,4.83179238203405,3.00185025262513,-5.09889138607049,16.0919078945121,3.391715924213856,-15.894743439993697,2.5902380294273275
2013-04-30,8.8205018732133,7.44506339556839,24.3971132503109,9.79107038401469,17.0869567170487,5.062477506277063,-23.481023179805216,1.7360632925182307
2013-05-31,4.26271790648706,7.06045149205957,12.5088101434519,7.20136747222353,17.2996335000103,6.357737287085508,-23.564214127736747,1.6138725762681938
2013-06-30,5.8546888132968,7.32932707565932,6.74141506432957,-4.34566071840568,17.7660200417821,5.807554104522339,-23.04930529574666,1.7681759108342021
2013-07-31,5.31153295309528,7.0657941380129,11.18424286356,-9.55273342123766,18.0724896446544,5.052230026570448,-22.973073493822447,1.2175180151325016
2013-08-31,5.50542757299696,5.35159931594181,8.20363188976178,0.851966615949349,19.4304869986948,4.578707977511431,-18.01644966487229,2.236186326595613
2013-09-30,4.8632951429381,6.28542443877216,0.0927963459561205,-1.58177315779911,20.4721262406184,7.366191227694285,-26.55195275248342,2.8554974521932897
2013-10-31,6.20873667817955,9.09481993771897,8.2410039295971,-3.99201127588838,21.959009682705,7.959632324145627,-21.48882532019908,2.401369399657649
2013-11-30,7.28269427581518,5.0277783891364,3.49417661683014,-9.85678527673751,23.1118955353533,7.633311055385095,-24.167183014694217,2.234610637726653
2013-12-31,7.03334656658037,5.20755148416581,6.61424462943442,1.7822602202067,22.5720645134384,6.791177498732104,-23.63477278731516,2.1908007751046066
2014-01-31,4.22826603082261,5.85596396397303,1.35775303449629,-6.73606379070652,23.2687456273566,7.718164698289698,-27.913034999759745,1.816515443130795
2014-02-28,5.20837610490235,6.93389873357664,6.61860867096833,-2.66768698053259,24.72394765024,7.063336321426239,-25.084903316954264,2.092548399681826
2014-03-31,5.41238332623403,6.90677904165381,5.68787740962946,0.538244383037691,24.917942083835,5.49250490853197,-27.99760309583337,2.66368918479829
2014-04-30,2.9233982146105,5.07285752692081,-2.59440463248726,1.30536705003648,23.8632160476714,4.539304544873279,-10.5143111361085,2.8412018207936596
2014-05-31,2.59065585227958,5.282044691102,5.41177778739461,-9.03733423744008,23.9285597221321,4.884394352613142,-1.8467692441891281,3.162552408097863
2014-06-30,0.378221179151531,4.94259716535491,4.12645127374747,9.39029077596685,22.0538632141176,7.189135808905633,7.156027023290057,3.3761330294786784
2014-07-31,1.44995260603492,4.95117089364154,-2.07010748806165,-3.52374627583492,20.696307856106,8.614550519617147,11.55944454660065,3.972472834768248
2014-08-31,1.35323588063804,4.57133093238786,-0.144469612884691,-6.63341928439367,19.040744034834,7.911009359052068,2.153466624870437,3.1770314536969435
2014-09-30,2.67311760158149,5.28345002733885,7.25219250351591,9.18332839008954,17.9136624561257,6.656099851258568,1.927798936035896,2.946993117183827
2014-10-31,2.27321641574081,5.16617856973622,-1.02089644624682,1.00694363892601,17.7199637739926,7.440068424358226,-3.974878094058276,3.06955290989932
2014-11-30,0.156922772224462,4.87832913346684,4.82372361038443,7.0064184894358,17.817430399976,6.913958059602665,-0.6180100523670462,3.448699373626396
2014-12-31,0.793469316171314,4.69874343756566,4.89146781733466,4.50540219727212,17.7449842101337,8.113780257906079,-6.089572892631234,3.2228749990035555
2015-01-31,1.55948479660677,4.98166541625625,0.181144010889773,3.20121738813344,17.7071072685726,7.613545502678165,-11.53419772780957,2.815684297699206
2015-02-28,1.2316037100905,3.74470688106519,-5.6565747751745,6.98386126833265,16.8416321524652,9.77408764699268,-13.236225541179936,1.396447589790406
2015-03-31,2.93426545275299,5.67986108959335,1.63911817845825,9.0161184268132,18.8850514519305,10.029167842138342,-12.847893407334265,0.0674273705979278
2015-04-30,4.19551519613663,5.45363123331807,-6.00601548216631,-6.47622101696577,21.6553434818991,8.475287906121531,-13.919803611194459,-0.5636414894359065
2015-05-31,1.28094039087246,5.39798004732971,-8.2061670570306,-4.17883481213271,22.7150750496208,7.508795693310244,-16.330852363797945,-1.4264525748545198
2015-06-30,4.0836462857697,5.70247113298132,-1.04203393393432,5.73600822218382,24.2117893492027,4.177330118047107,-21.300266230071752,-2.058038077799451
2015-07-31,3.60161083067851,5.38302285731059,-4.11965947223447,0.541475959375673,25.7710182381832,1.74040565243625,-28.923098267705516,-1.6846148236380865
2015-08-31,2.66915507108363,7.06142798437486,-1.38614699373584,1.16536443431972,27.7511806757134,1.3988317976780351,-39.211925115896825,-1.7240153180860363
2015-09-30,3.18889733896498,6.98534992637296,-1.82313942979743,-3.01759556009131,29.4644094638023,2.1747102049162192,-38.1844390171453,-2.28884268103533
2015-10-31,3.27568484463924,8.06150270705443,1.98986733468792,-5.92721554306245,28.9299647430709,2.3136510290550527,-32.71527311217917,-2.738068415777739
2015-11-30,3.94600962134691,7.90484463060179,-3.85405524871378,3.1785229255875,28.7125079555334,4.174871903179755,-32.30121418254177,-4.07329223362165
2015-12-31,6.51225206037745,10.9158955305882,0.319150145856653,3.08811745561831,28.0369134484151,3.2828370865962686,-33.4299244574945,-4.5706232141478065
2016-01-31,3.54847638364736,9.43765300365475,1.6593667088669,0.255507692008996,28.905938032616,3.714108204178612,-31.294870875756597,-3.297145858868844
2016-02-29,6.43351215410213,15.6748821572758,4.90908870107372,-4.90693454256354,28.1829094171584,2.683539205698726,-19.818965144035193,-3.19199963976452
2016-03-31,3.5588022180679,9.42571397706908,-0.925927233817768,-3.96345561207794,24.0541328210007,2.851604263709695,-3.240941725158697,-3.6040495954628216
2016-04-30,2.77588635524289,10.7830505461931,4.32667786101978,-2.31810629412333,21.4869396370036,5.0723518755726005,2.510761689731167,-2.7582153247356134
2016-05-31,4.88216799029764,8.03755774023323,2.69469545336512,-3.93526944712317,18.5590025972905,3.4720511551567412,2.6960815925818116,-2.524971812421606
2016-06-30,3.58486334586281,6.68063303334615,-3.05041933932579,-3.90063467205445,17.0351519808786,6.275308988931205,5.671626311563105,-1.768291408212208
2016-07-31,3.58439761415899,8.03713365909165,-3.83950165724023,-8.02829566576346,15.4915989991122,7.0982475049024885,26.88623843415183,-2.24794777964592
2016-08-31,5.77399230726298,8.04391783584663,-4.08977302912851,6.82362045555978,11.9857456399066,7.310579549447249,46.319489775688915,-2.1312408183171816
2016-09-30,4.50489667836053,7.98745375682404,-6.86349860803271,-1.27255149247766,9.49330015307999,5.476051008982652,52.50359650548273,-1.9673385814249489
2016-10-31,2.1717791656506,6.18374512134535,-11.3036997499955,6.80418462780321,8.45332281867437,7.526554668415963,43.86009829608115,-1.4362312907509667
2016-11-30,3.50243932083038,7.05958933601902,-5.0711840648982,-1.1114845066392,7.59510465636037,7.528962108443449,50.729791754873666,-1.088027272626646
2016-12-31,3.4586206265329,5.87836807945695,-4.06828397362223,-1.72199343004236,7.17019607832073,7.031395262342288,58.06282929840718,0.04966760134821335
2017-01-31,5.0359265763863,6.57223251798123,-6.89353888081153,0.143017595215339,5.5280594804632,2.658645813404803,70.18976047292118,-0.6777079649044504
2017-02-28,0.799045442945845,-1.577119111674,-4.84055482384194,5.03191795451422,5.09599399697399,0.9241992326227688,46.76821020667108,-0.48212945904022586
2017-03-31,1.16785084496737,1.07932939909131,-5.84987363574706,7.83071200713639,4.44666742878158,1.1790312376582346,30.677570694140698,0.9518180938163923
2017-04-30,0.309612142949002,-0.405689073857203,-9.27735154473012,-0.951475206049583,3.52775621967375,-0.5612053241811021,13.551060502230627,1.64380249582472
2017-05-31,3.65192073827642,3.34036116561578,-2.03050358934393,16.2132306630761,4.04222336991821,1.2571383952047377,18.20416268653078,1.9645737280265863
2017-06-30,3.96408169637936,3.55289553059957,2.91319368490695,-2.33902962146027,3.923316614016,0.15655638856781895,16.424813630754365,1.660170699030994
2017-07-31,2.22156658223441,1.18270258156133,1.67833622523027,7.98873134092564,3.94492516756375,2.4286877370370608,10.119012791426174,1.3200508715856651
2017-08-31,2.85259367810618,1.96174465181054,3.64184434516303,3.68730030841094,4.79090558994542,1.6768631214386875,16.43199314749799,0.9699159932827106
2017-09-30,3.3478893534525,1.58442524149239,4.3739690836154,-4.13820948654948,5.15587481627111,0.4786106193762185,18.241770597856565,1.1702476054130218
2017-10-31,3.60795139962095,0.98639405206303,6.72827091133958,14.0758269826016,5.22033108526621,-2.217716829056171,31.000379670741076,2.3578550255995756
2017-11-30,2.03279154285423,0.140478452486314,3.75000000000008,3.1989148532811,4.8198317282694,-2.1086094726089466,27.941734560625164,2.976183209834349
2017-12-31,1.42370192522017,-0.593908068631519,6.88595172648007,5.61654867983157,5.30883503654416,-0.4360961578108058,28.31265706342152,2.50894027984061
2018-01-31,2.83425635993389,-0.390390239490122,6.54638589352643,7.53132158479942,5.98926510757821,1.4241253170163004,31.812787202162163,2.643543468418974
2018-02-28,2.67091256730793,1.76117421899894,4.64499894027337,2.07702237570324,6.48345753671996,1.3610305119809096,32.130035798281355,3.341875148601159
2018-03-31,3.84498332433214,3.37998400862178,4.47424869938415,-1.98993867651297,7.44495234782739,0.7398739475790617,30.474246065719313,3.235909827742489
2018-04-30,8.05993072888104,6.16087112347956,7.93504226569381,15.655888394659,8.48220830598257,2.2852460030007737,37.72380505549737,3.3776591757492147
2018-05-31,6.69162726843136,2.97486305581675,7.84756966178892,4.88766904582334,9.02312722376228,0.9391313972871407,30.08866205668972,2.331259549226572
2018-06-30,2.08964595159144,3.38832224620769,-0.0384663412341715,5.13764417426472,9.27187714040951,0.9980675304618103,22.732409050590483,2.9267864761729934
2018-07-31,2.6405807197204,3.89505608589641,2.48398149011386,15.2217805118058,9.49803297508191,-0.1471439391264262,22.30156470053739,3.3123031541274495
2018-08-31,2.35094017618728,2.55298938389694,1.44053478171769,3.28412611779971,9.70737872460848,2.3909366014762012,10.369121116411728,4.506469196832508
2018-09-30,2.4419276705801,3.2450125122511,2.57743925917805,6.4044178826955,10.1102238787352,2.9245103425455277,8.163961471564217,4.393137501515798
2018-10-31,4.11069907226062,5.13619730557684,4.82363711172124,-1.71674605331277,10.9383233931218,2.781028458636259,-4.854152032895032,2.976540997089283
2018-11-30,5.09445453845672,5.58890789557392,6.97878356916582,8.30268926111906,10.8025248932199,-0.5654855004965542,-2.744169255122908,2.7011834904075993
2018-12-31,4.74809049635613,6.77734430550397,0.750958700663597,-0.472277006501417,11.5925283244229,-0.28557552162122857,-3.1239017181008855,2.4472372415616173
2019-01-31,1.71058307551434,5.68304486825651,1.08019681498798,7.29016709901439,11.7387909138607,-1.7065748442781081,-4.167376639205955,1.8978736000789365
2019-02-28,2.12094078928632,5.63078875338496,0.408589778427992,4.06991533076791,11.2142836119689,1.0299319916084126,-1.0432617855987258,1.0902909146684348
2019-03-31,3.42715455737443,6.34835763440031,5.40468959796063,3.90318308487073,11.6532744525863,1.7213034148174655,2.622861990267933,0.6076545901631425
2019-04-30,0.0274949464629013,3.25684518893465,2.3391005937709,-1.44130297404643,10.8077234308483,3.339288480736835,-2.4843132112487565,-1.016493609451441
2019-05-31,0.716433851489794,4.60069697688076,4.36655089157776,2.40338466720577,10.8304694181589,4.4424392039577265,-4.283211197691584,0.09963551552352179
2019-06-30,2.81487793604142,3.73546786157085,11.642753295998,-7.68690581544294,10.9641693753442,3.0156555863595003,4.154137369913347,-0.637283197805738
2019-07-31,3.91218877699276,4.71304720144782,11.1284586717677,-3.21550818801174,10.8528080316076,1.7419809423427024,-2.5796506053973323,-1.2155563374019351
2019-08-31,3.69763456313269,4.25694661169644,7.4204708674316,-0.822543597044313,11.0090238588685,-0.25722550302417213,-1.7299701539517098,-1.2205774225812482
2019-09-30,2.48974953500311,3.05504673339456,5.02707270743996,5.6768313896054,10.6763874370228,2.4368348446300425,0.19750491589940466,-1.5240024384039041
2019-10-31,2.67819067744122,2.93897604240215,6.48657206744361,-5.46721980053194,10.982275629014,3.2620090948120684,5.264418754693412,-2.18178987309654
